datetime,open,high,low,close,volume
2026-09-08 23:30:00,153.99,154.01,153.964,153.99,568
2026-09-08 23:45:00,153.99,154.011,153.936,153.936,767
2026-09-09 00:00:00,153.861,153.91,153.861,153.899,22
2026-09-09 00:15:00,153.899,153.901,153.876,153.888,33
2026-09-09 00:30:00,153.888,153.897,153.825,153.862,85
2026-09-09 00:45:00,153.862,153.885,153.825,153.848,175
2026-09-09 01:00:00,153.846,153.96,153.722,153.747,437
2026-09-09 01:15:00,153.746,153.757,153.651,153.652,553
2026-09-09 01:30:00,153.652,153.735,153.613,153.735,544
2026-09-09 01:45:00,153.735,153.763,153.686,153.725,316
2026-09-09 02:00:00,153.725,153.729,153.556,153.56,1147
2026-09-09 02:15:00,153.56,153.598,153.5,153.549,1029
2026-09-09 02:30:00,153.549,153.632,153.471,153.492,1361
2026-09-09 02:45:00,153.492,153.544,153.417,153.443,2003
2026-09-09 03:00:00,153.45,153.452,153.286,153.314,2750
2026-09-09 03:15:00,153.314,153.394,153.245,153.354,2383
2026-09-09 03:30:00,153.353,153.629,153.352,153.62,2112
2026-09-09 03:45:00,153.619,153.733,153.561,153.565,2174
2026-09-09 04:00:00,153.565,153.745,153.562,153.716,2213
2026-09-09 04:15:00,153.716,153.821,153.639,153.796,1727
2026-09-09 04:30:00,153.795,153.803,153.629,153.698,1903
2026-09-09 04:45:00,153.699,153.699,153.533,153.542,1941
2026-09-09 05:00:00,153.543,153.658,153.534,153.586,1354
2026-09-09 05:15:00,153.586,153.697,153.576,153.665,1684
2026-09-09 05:30:00,153.664,153.671,153.558,153.564,1220
2026-09-09 05:45:00,153.565,153.566,153.451,153.501,1429
2026-09-09 06:00:00,153.501,153.575,153.474,153.562,1177
2026-09-09 06:15:00,153.563,153.592,153.526,153.537,1196
2026-09-09 06:30:00,153.537,153.553,153.369,153.379,1507
2026-09-09 06:45:00,153.378,153.468,153.33,153.439,1384
2026-09-09 07:00:00,153.439,153.463,153.319,153.36,1315
2026-09-09 07:15:00,153.361,153.386,153.297,153.319,1329
2026-09-09 07:30:00,153.317,153.431,153.295,153.376,1205
2026-09-09 07:45:00,153.376,153.478,153.372,153.452,1035
2026-09-09 08:00:00,153.452,153.478,153.333,153.434,1590
2026-09-09 08:15:00,153.434,153.449,153.288,153.3,1365
2026-09-09 08:30:00,153.3,153.369,153.269,153.361,1522
2026-09-09 08:45:00,153.362,153.405,153.227,153.295,1692
2026-09-09 09:00:00,153.295,153.318,153.077,153.083,2349
2026-09-09 09:15:00,153.084,153.14,152.931,153.134,2272
2026-09-09 09:30:00,153.143,153.371,153.143,153.365,2237
2026-09-09 09:45:00,153.367,153.384,153.249,153.338,2179
2026-09-09 10:00:00,153.338,153.347,153.085,153.147,2857
2026-09-09 10:15:00,153.147,153.355,153.119,153.29,2100
2026-09-09 10:30:00,153.29,153.366,153.126,153.165,2427
