open,high,low,close,volume,datetime
1.13609,1.13662,1.13591,1.13628,3643.0,2022-01-12 14:00:00
1.13628,1.14146,1.136,1.14092,15329.0,2022-01-12 15:00:00
1.14092,1.14177,1.13939,1.14149,9956.0,2022-01-12 16:00:00
1.14149,1.14246,1.14115,1.14201,10077.0,2022-01-12 17:00:00
1.14201,1.14314,1.14182,1.14307,6330.0,2022-01-12 18:00:00
1.14307,1.14447,1.14279,1.14433,3168.0,2022-01-12 19:00:00
1.14433,1.14446,1.14379,1.14382,2407.0,2022-01-12 20:00:00
1.14382,1.14522,1.14376,1.14496,2880.0,2022-01-12 21:00:00
1.14495,1.14503,1.14437,1.14492,1993.0,2022-01-12 22:00:00
1.14492,1.14498,1.1439,1.1441,1323.0,2022-01-12 23:00:00
1.14404,1.14414,1.14393,1.14398,159.0,2022-01-13 00:00:00
1.14398,1.14442,1.14388,1.14388,1052.0,2022-01-13 01:00:00
1.14388,1.14475,1.14386,1.14408,2015.0,2022-01-13 02:00:00
1.14408,1.14442,1.14351,1.14383,2142.0,2022-01-13 03:00:00
1.14383,1.14454,1.14375,1.14414,1229.0,2022-01-13 04:00:00
1.14414,1.14427,1.14351,1.14415,1246.0,2022-01-13 05:00:00
1.14415,1.14467,1.14415,1.14416,875.0,2022-01-13 06:00:00
1.14416,1.14456,1.14399,1.14405,737.0,2022-01-13 07:00:00
1.14405,1.14424,1.14378,1.14379,1226.0,2022-01-13 08:00:00
1.14379,1.14659,1.14379,1.1464,4564.0,2022-01-13 09:00:00
1.14641,1.14777,1.14616,1.14655,5958.0,2022-01-13 10:00:00
1.14655,1.14741,1.14576,1.14706,4255.0,2022-01-13 11:00:00
1.14706,1.14769,1.14568,1.146,4891.0,2022-01-13 12:00:00
1.146,1.1469,1.14578,1.14618,3683.0,2022-01-13 13:00:00
1.14618,1.14692,1.14523,1.14579,4876.0,2022-01-13 14:00:00
1.14579,1.14714,1.14571,1.14714,6889.0,2022-01-13 15:00:00
1.14715,1.14811,1.14675,1.14733,6556.0,2022-01-13 16:00:00
1.14731,1.14769,1.14465,1.146,9560.0,2022-01-13 17:00:00
1.14601,1.14712,1.14561,1.14648,5900.0,2022-01-13 18:00:00
1.14648,1.14666,1.14542,1.14608,3608.0,2022-01-13 19:00:00
1.14608,1.14658,1.1457,1.1458,2503.0,2022-01-13 20:00:00
1.1458,1.14646,1.14568,1.1461,2074.0,2022-01-13 21:00:00
1.1461,1.14616,1.14502,1.14515,2368.0,2022-01-13 22:00:00
1.14515,1.1455,1.14503,1.1454,975.0,2022-01-13 23:00:00
1.1454,1.14572,1.14536,1.14555,767.0,2022-01-14 00:00:00
1.14555,1.14587,1.14536,1.1456,778.0,2022-01-14 01:00:00
1.1456,1.14579,1.14506,1.14558,1553.0,2022-01-14 02:00:00
1.14557,1.14675,1.14555,1.14655,2136.0,2022-01-14 03:00:00
1.14655,1.14706,1.14619,1.14704,1633.0,2022-01-14 04:00:00
1.14704,1.14751,1.14683,1.14731,1313.0,2022-01-14 05:00:00
1.1473,1.14759,1.14704,1.1473,831.0,2022-01-14 06:00:00
1.1473,1.1482,1.1473,1.14781,1205.0,2022-01-14 07:00:00
1.14782,1.14799,1.14685,1.14693,1719.0,2022-01-14 08:00:00
1.14693,1.14716,1.14596,1.14653,3697.0,2022-01-14 09:00:00
1.14653,1.14739,1.14617,1.14676,5522.0,2022-01-14 10:00:00
1.14676,1.14684,1.14565,1.14576,4705.0,2022-01-14 11:00:00
1.14576,1.14604,1.14534,1.14562,2857.0,2022-01-14 12:00:00
1.14562,1.14585,1.14477,1.14514,3235.0,2022-01-14 13:00:00
1.14514,1.14555,1.14413,1.14431,5594.0,2022-01-14 14:00:00
1.14431,1.14545,1.14326,1.14376,13733.0,2022-01-14 15:00:00
1.14376,1.14494,1.14294,1.14414,12714.0,2022-01-14 16:00:00
1.14413,1.14418,1.14231,1.14327,13263.0,2022-01-14 17:00:00
1.14327,1.14352,1.14084,1.14137,7212.0,2022-01-14 18:00:00
1.14137,1.14137,1.1398,1.14014,4804.0,2022-01-14 19:00:00
1.14014,1.14107,1.14005,1.14092,2198.0,2022-01-14 20:00:00
1.14092,1.14171,1.14061,1.14146,2441.0,2022-01-14 21:00:00
1.14146,1.14172,1.14125,1.14141,1982.0,2022-01-14 22:00:00
1.14141,1.14162,1.14114,1.14146,1915.0,2022-01-14 23:00:00
1.14138,1.14154,1.14119,1.14144,213.0,2022-01-17 00:00:00
1.14159,1.14159,1.14051,1.14107,2469.0,2022-01-17 01:00:00
1.14107,1.14111,1.14028,1.14069,1930.0,2022-01-17 02:00:00
1.14069,1.1408,1.13994,1.1404,2288.0,2022-01-17 03:00:00
1.1404,1.14171,1.14032,1.14152,1649.0,2022-01-17 04:00:00
1.14152,1.14191,1.14138,1.14177,902.0,2022-01-17 05:00:00
1.14177,1.14207,1.14158,1.14184,664.0,2022-01-17 06:00:00
1.14184,1.14218,1.14159,1.14183,999.0,2022-01-17 07:00:00
1.14183,1.142,1.14114,1.14118,1101.0,2022-01-17 08:00:00
1.14118,1.14275,1.14117,1.14246,2432.0,2022-01-17 09:00:00
1.14246,1.14338,1.1421,1.14277,3726.0,2022-01-17 10:00:00
1.14278,1.14324,1.14164,1.14232,4025.0,2022-01-17 11:00:00
1.14232,1.1425,1.14142,1.14193,2436.0,2022-01-17 12:00:00
1.14193,1.14261,1.14055,1.14135,3671.0,2022-01-17 13:00:00
1.14135,1.14161,1.13945,1.13958,4159.0,2022-01-17 14:00:00
1.13958,1.14056,1.13911,1.14009,4801.0,2022-01-17 15:00:00
1.14009,1.14141,1.13948,1.14108,4587.0,2022-01-17 16:00:00
1.14108,1.14111,1.13963,1.14034,4793.0,2022-01-17 17:00:00
1.14034,1.14092,1.14002,1.14089,2781.0,2022-01-17 18:00:00
1.14089,1.14151,1.1408,1.14111,2134.0,2022-01-17 19:00:00
1.14111,1.1413,1.14073,1.14073,469.0,2022-01-17 20:00:00
1.14073,1.14073,1.1404,1.14042,392.0,2022-01-17 21:00:00
1.14042,1.14087,1.14042,1.1406,312.0,2022-01-17 22:00:00
1.1406,1.14091,1.14042,1.14084,469.0,2022-01-17 23:00:00
1.14084,1.14122,1.14046,1.14055,496.0,2022-01-18 00:00:00
1.14055,1.14095,1.14043,1.14093,541.0,2022-01-18 01:00:00
1.14093,1.14183,1.14071,1.14182,1040.0,2022-01-18 02:00:00
1.14182,1.14201,1.14148,1.14182,1745.0,2022-01-18 03:00:00
1.14182,1.14204,1.14133,1.1418,1979.0,2022-01-18 04:00:00
1.14179,1.14207,1.13842,1.13919,3601.0,2022-01-18 05:00:00
1.13919,1.14014,1.13907,1.14008,2535.0,2022-01-18 06:00:00
1.14008,1.1401,1.13918,1.13963,1734.0,2022-01-18 07:00:00
1.13963,1.1404,1.13931,1.14005,2374.0,2022-01-18 08:00:00
1.14005,1.14039,1.13913,1.13965,6229.0,2022-01-18 09:00:00
1.13965,1.14052,1.13865,1.13941,7792.0,2022-01-18 10:00:00
1.13941,1.14007,1.13852,1.13942,6168.0,2022-01-18 11:00:00
1.13943,1.13987,1.13893,1.13894,4029.0,2022-01-18 12:00:00
1.13894,1.13916,1.13825,1.13859,3931.0,2022-01-18 13:00:00
1.13859,1.13912,1.13806,1.13812,5344.0,2022-01-18 14:00:00
1.13812,1.13822,1.13622,1.13777,8958.0,2022-01-18 15:00:00
1.13777,1.13784,1.13559,1.13663,10955.0,2022-01-18 16:00:00
1.13663,1.13666,1.13424,1.13425,9788.0,2022-01-18 17:00:00
1.13425,1.13434,1.13258,1.13337,6339.0,2022-01-18 18:00:00
1.13337,1.13349,1.13198,1.1322,4363.0,2022-01-18 19:00:00
1.1322,1.13295,1.13184,1.13267,3235.0,2022-01-18 20:00:00
1.13267,1.1334,1.13247,1.13264,3318.0,2022-01-18 21:00:00
1.13264,1.13317,1.1314,1.13166,2634.0,2022-01-18 22:00:00
1.13166,1.13275,1.13162,1.13224,1845.0,2022-01-18 23:00:00
1.13224,1.13273,1.13202,1.13266,1060.0,2022-01-19 00:00:00
1.13266,1.13298,1.13243,1.13282,950.0,2022-01-19 01:00:00
1.13282,1.13292,1.1319,1.13285,2591.0,2022-01-19 02:00:00
1.13285,1.13291,1.13182,1.13216,2195.0,2022-01-19 03:00:00
1.13216,1.13274,1.13194,1.1322,1684.0,2022-01-19 04:00:00
1.1322,1.13293,1.13204,1.13269,1189.0,2022-01-19 05:00:00
1.13269,1.13309,1.13251,1.13295,994.0,2022-01-19 06:00:00
1.13295,1.1333,1.13279,1.13294,1052.0,2022-01-19 07:00:00
1.13294,1.13359,1.13265,1.13335,1424.0,2022-01-19 08:00:00
1.13335,1.13421,1.13283,1.13301,5136.0,2022-01-19 09:00:00
1.13301,1.13378,1.13288,1.13326,5588.0,2022-01-19 10:00:00
1.13326,1.13477,1.1331,1.13392,4111.0,2022-01-19 11:00:00
1.13392,1.13493,1.13361,1.13463,2878.0,2022-01-19 12:00:00
1.13463,1.1348,1.13371,1.13372,3108.0,2022-01-19 13:00:00
1.13372,1.1342,1.13324,1.13334,3154.0,2022-01-19 14:00:00
1.13335,1.13503,1.13334,1.13434,5956.0,2022-01-19 15:00:00
1.13434,1.13534,1.13361,1.13435,8617.0,2022-01-19 16:00:00
1.13435,1.1352,1.13354,1.13439,7660.0,2022-01-19 17:00:00
1.13439,1.13566,1.1342,1.13444,5689.0,2022-01-19 18:00:00
1.13444,1.135,1.13395,1.13433,3706.0,2022-01-19 19:00:00
1.13433,1.13503,1.13411,1.13476,2339.0,2022-01-19 20:00:00
1.13476,1.13527,1.13442,1.13505,1913.0,2022-01-19 21:00:00
1.13505,1.13541,1.13446,1.13451,1931.0,2022-01-19 22:00:00
1.13451,1.13476,1.1341,1.13416,1203.0,2022-01-19 23:00:00
1.13413,1.13447,1.13396,1.13415,685.0,2022-01-20 00:00:00
1.13415,1.13428,1.13395,1.13423,750.0,2022-01-20 01:00:00
1.13423,1.13514,1.13422,1.13503,1983.0,2022-01-20 02:00:00
1.13503,1.13646,1.13489,1.13593,2923.0,2022-01-20 03:00:00
1.13593,1.13604,1.13502,1.13542,2402.0,2022-01-20 04:00:00
1.13542,1.13556,1.13498,1.13529,1372.0,2022-01-20 05:00:00
1.13529,1.13529,1.13478,1.13501,779.0,2022-01-20 06:00:00
1.13501,1.13523,1.13448,1.13491,1323.0,2022-01-20 07:00:00
1.13491,1.13523,1.13467,1.13494,1247.0,2022-01-20 08:00:00
1.13494,1.1366,1.13478,1.13591,3351.0,2022-01-20 09:00:00
1.13591,1.13682,1.13519,1.13542,4964.0,2022-01-20 10:00:00
1.13542,1.13564,1.13427,1.13468,3911.0,2022-01-20 11:00:00
1.13468,1.13509,1.1341,1.13451,3226.0,2022-01-20 12:00:00
1.13451,1.13461,1.13324,1.13395,3319.0,2022-01-20 13:00:00
1.13395,1.13405,1.13305,1.13382,4043.0,2022-01-20 14:00:00
1.13382,1.13574,1.13357,1.1351,7034.0,2022-01-20 15:00:00
1.1351,1.13569,1.13315,1.13443,8665.0,2022-01-20 16:00:00
1.13443,1.13526,1.13278,1.13473,10340.0,2022-01-20 17:00:00
1.13474,1.13525,1.13313,1.13349,5595.0,2022-01-20 18:00:00
1.13349,1.13411,1.13257,1.13265,2925.0,2022-01-20 19:00:00
1.13265,1.13288,1.13143,1.13173,2219.0,2022-01-20 20:00:00
1.13173,1.1319,1.1311,1.13117,1793.0,2022-01-20 21:00:00
1.13117,1.1318,1.13025,1.13034,2949.0,2022-01-20 22:00:00
1.13034,1.13109,1.13034,1.13104,1817.0,2022-01-20 23:00:00
1.13107,1.13123,1.1309,1.13107,454.0,2022-01-21 00:00:00
1.13117,1.13133,1.1307,1.13123,1423.0,2022-01-21 01:00:00
1.13123,1.13163,1.13015,1.13032,2234.0,2022-01-21 02:00:00
1.13032,1.13171,1.13003,1.13166,3139.0,2022-01-21 03:00:00
1.13166,1.13344,1.1315,1.13339,2469.0,2022-01-21 04:00:00
1.13339,1.13339,1.13243,1.13252,1832.0,2022-01-21 05:00:00
1.13252,1.13264,1.1323,1.13237,815.0,2022-01-21 06:00:00
1.13237,1.13254,1.13218,1.13247,769.0,2022-01-21 07:00:00
1.13247,1.13302,1.13241,1.13286,2007.0,2022-01-21 08:00:00
1.13286,1.13361,1.13219,1.1328,3682.0,2022-01-21 09:00:00
1.1328,1.13398,1.13275,1.13351,5802.0,2022-01-21 10:00:00
1.13351,1.13448,1.13305,1.13387,3593.0,2022-01-21 11:00:00
1.13387,1.13408,1.13314,1.13384,2612.0,2022-01-21 12:00:00
1.13383,1.13388,1.1325,1.13291,2859.0,2022-01-21 13:00:00
1.13291,1.13441,1.13254,1.13375,4217.0,2022-01-21 14:00:00
1.13375,1.13512,1.13367,1.13494,4799.0,2022-01-21 15:00:00
1.13494,1.13592,1.13399,1.13493,7564.0,2022-01-21 16:00:00
1.13493,1.13527,1.13363,1.13454,10733.0,2022-01-21 17:00:00
1.13454,1.13527,1.13398,1.13449,4764.0,2022-01-21 18:00:00
1.13449,1.13493,1.1339,1.13448,2479.0,2022-01-21 19:00:00
