feature,rf_imp,lgbm_imp,logreg_imp,is_noise,avg_imp,rf_vote,lgbm_vote,logreg_vote,total_votes
tWick15,0.09143037932056407,0.06981883297385917,0.17154381927868875,False,0.11093101052437067,0,0,1,1
evt_ECB's President Lagarde speech,0.12492006560207887,0.11438395482973798,0.0901934598580066,False,0.10983249342994116,1,1,1,3
body11,0.09555103461356178,0.12386449715804676,0.11003106307066621,False,0.10981553161409159,0,1,1,2
evt_Durable Goods Orders,0.12448802041542875,0.11357820601797634,0.08654125467211873,False,0.10820249370184128,1,0,1,2
range_14,0.10571068761535139,0.09630421724752726,0.12249950312239184,False,0.10817146932842349,0,0,1,1
evt_HCOB Composite PMI,0.12028917543828493,0.11294925065994828,0.08736549663650137,False,0.10686797424491153,1,0,1,2
tWick12,0.04800776542542585,0.11152307358071475,0.14155063883287752,False,0.10036049261300604,0,0,1,1
evt_Fed's Chair Powell speech,0.1263150913655697,0.11424483582516323,0.05695836451245779,False,0.09917276390106357,1,1,0,2
tWick14,0.15906425754944153,0.1142767102809095,0.020728617863383057,False,0.09802319523124468,1,1,0,2
evt_ECB Main Refinancing Operations Rate,0.12663761777353683,0.11466729228330816,0.05203967251436238,False,0.0977815275237358,1,1,0,2
evt_ZEW Survey – Economic Sentiment,0.12457714527584836,0.1146127677699351,0.0419041955375767,False,0.09369803619445338,1,1,0,2
body_mean,0.110647892612967,0.10639066574723313,0.06176241178287894,False,0.0929336567143597,0,0,0,0
bWick13,0.11542415182172017,0.09531857403906649,0.05673664141294837,False,0.089159789091245,0,0,0,0
wick_asym_15,0.09512753464966926,0.10481077211926684,0.06738767837499172,False,0.0891086617146426,0,0,1,1
body_sum,0.11897565684823828,0.08442193841749948,0.06176241178287891,False,0.08838666901620555,0,0,0,0
evt_Fed Interest Rate Decision,0.12777398077469665,0.11468693854526013,0.021305711446646676,False,0.08792221025553448,1,1,0,2
evt_Michigan Consumer Sentiment Index,0.1258984052563165,0.11547776747702057,0.020995862639796036,False,0.0874573451243777,1,1,0,2
evt_FOMC Minutes,0.1258121495271272,0.11501843669005081,0.021319068197024473,False,0.08738321813806749,1,1,0,2
body_ratio_14,0.118127739991796,0.06581568097913298,0.07321035142359125,False,0.08571792413150674,0,0,1,1
noise_poisson_2,0.10513613021028322,0.11681529328364072,0.029388820004680898,True,0.08378008116620161,0,1,0,1
evt_OTHER,0.12859441102326336,0.10908941266125863,0.009600878807768541,False,0.08242823416409685,1,0,0,1
body_ratio_15,0.09897654589022552,0.09522109276690352,0.04967458534243136,False,0.0812907413331868,0,0,0,0
body14,0.1203816632942014,0.10915705164870176,0.01411575172897945,False,0.08121815555729421,1,0,0,1
evt_ISM Manufacturing PMI,0.11645897848792056,0.11771192562713848,0.007399950793524692,False,0.08052361830286124,0,1,0,1
wick_asym_12,0.1259460198670613,0.08944171274052187,0.024685186697984467,False,0.08002430643518922,1,0,0,1
wick_asym_13,0.0845876693369898,0.11779169792835356,0.034322980600288086,False,0.07890078262187715,0,1,0,1
noise_gaussian_2,0.11481540992421935,0.07219266067493484,0.04504169812322568,True,0.07734992290745996,0,0,0,0
body15,0.09699903856301251,0.09899553975957193,0.026943292495286673,False,0.07431262360595704,0,0,0,0
body13,0.11877729811598332,0.0966427100975747,0.005730289053328363,False,0.0737167657556288,0,0,0,0
body_ratio_12,0.09214172607055575,0.07529311867830223,0.05371403647453598,False,0.07371629374113133,0,0,0,0
noise_poisson_1,0.07474254176302927,0.09243746111238839,0.050785576484461456,True,0.07265519311995972,0,0,0,0
range_13,0.0,0.1372812020023877,0.06619420035090938,False,0.0678251341177657,0,1,0,1
bWick15,0.10461962478010214,0.07992471845088839,0.015266736958390089,False,0.0666036933964602,0,0,0,0
range_15,0.0005355657091861638,0.13842689823361873,0.06062163129932725,False,0.06652803174737738,0,1,0,1
wick_asym_mean,0.07694473466295741,0.06442164661303716,0.052453628971843164,False,0.06460667008261257,0,0,0,0
wick_asym_14,0.06676394215070305,0.0768797122450579,0.015862028694285976,False,0.05316856103001564,0,0,0,0
noise_gaussian_1,0.08973935447344973,0.05057216228587694,0.015341569700928042,True,0.05188436215341824,0,0,0,0
