feature,rf_imp,lgbm_imp,logreg_imp,is_noise,avg_imp,rf_vote,lgbm_vote,logreg_vote,total_votes
evt_Core Harmonized Index of Consumer Prices,0.455369595536961,0.4351351351351353,0.25075667885730907,False,0.3804204698431351,1,1,1,3
body_ratio_13,0.5170850767085078,0.368468468468468,0.21537862249827583,False,0.3669773892250839,1,0,1,2
noise_uniform_1,0.2881799163179914,0.504054054054054,0.3046690938531796,True,0.3656343547417416,0,1,1,2
evt_ISM Services PMI,0.44211994421199563,0.4351351351351353,0.1922116487409376,False,0.3564889093626895,1,1,0,2
evt_Harmonized Index of Consumer Prices,0.4396792189679213,0.4351351351351353,0.15840885737436056,False,0.344407737159139,1,1,0,2
evt_ISM Manufacturing PMI,0.4586820083682027,0.4351351351351353,0.13208020270338255,False,0.3419657820689068,1,1,0,2
evt_Retail Sales,0.4367154811715478,0.4444444444444442,0.12509638752332553,False,0.3354187710464392,0,1,0,1
evt_Consumer Price Index,0.4396792189679213,0.4351351351351353,0.12243534859761682,False,0.33241656756689114,1,1,0,2
evt_ECB Main Refinancing Operations Rate,0.450313807531382,0.43753753753753694,0.09863070659311655,False,0.32882735055401185,1,1,0,2
noise_poisson_2,0.3619246861924685,0.4968468468468471,0.11583757105926092,True,0.32486970136619214,0,1,0,1
range_12,0.13092747559274748,0.15375375375375308,0.688589404392332,False,0.3244235445796108,0,0,1,1
bWick11,0.5258019525801959,0.3070570570570571,0.13405148613598936,False,0.3223034985910808,1,0,0,1
range_11,0.3091004184100416,0.5687687687687693,0.0868573008142112,False,0.32157549599767404,0,1,0,1
wick_asym_15,0.2920153417015338,0.5018018018018015,0.14083909415646081,False,0.311552079219932,0,1,0,1
evt_Durable Goods Orders,0.45101115760111604,0.4351351351351353,0.04259127874877406,False,0.3095791904950085,1,1,0,2
range_14,0.3399581589958155,0.5782282282282276,0.005029447963747369,False,0.3077386117292635,0,1,0,1
bWick13,0.44316596931659596,0.3204204204204209,0.15374256345333193,False,0.30577631773011626,1,0,0,1
evt_FOMC Minutes,0.4396792189679213,0.4351351351351353,0.017508986555874198,False,0.2974411135529769,1,1,0,2
noise_gaussian_3,0.2728382147838214,0.551951951951953,0.05304828280755855,True,0.2926128165144443,0,1,0,1
evt_ECB's President Lagarde speech,0.4396792189679213,0.4351351351351353,0.0,False,0.29160478470101886,1,1,0,2
wick_asym_14,0.3756973500697341,0.46111111111111114,0.013704318872455651,False,0.28350426001776696,0,1,0,1
