feature,rf_imp,lgbm_imp,logreg_imp,is_noise,avg_imp,rf_vote,lgbm_vote,logreg_vote,total_votes
hour,0.022485821205211847,504,0.06523014466547086,False,302.4132687608281,1,0,1,2
williams_r,0.010493435047366561,468,0.04229743213164463,False,280.80737777372735,0,0,0,0
ema_200,0.011143787187893791,407,0.09750290678266908,False,244.2130934268346,1,0,1,2
sma_50,0.010452361310981373,401,0.04254657030085413,False,240.60739036542338,0,0,0,0
noise_poisson_2,0.004320217302939704,399,0.006675391996100731,True,239.40196360439046,0,0,0,0
sma_10,0.009829635691590783,387,0.018157604460771803,False,232.20476465115354,0,0,0,0
noise_poisson_1,0.0035912987022974213,355,0.0339150445170309,True,213.0044688940624,0,0,0,0
day_of_week,0.005255098124928867,345,0.0678650016528735,False,207.00836302960275,0,0,1,1
bb_upper,0.009866435961061758,325,0.005063401723783105,False,195.00346627096067,0,0,0,0
dow_sin,0.004533066063214585,312,0.046815436565570176,False,187.2060414634755,0,0,1,1
bb_lower,0.009544236233864948,300,0.03569928304747633,False,180.00643319917492,0,0,0,0
ema_100,0.010416653960481352,297,0.013315295616784066,False,178.2044565257498,0,0,0,0
close_lag_1,0.009241572598642856,282,0.0014249108468943098,False,169.20291496286427,0,0,0,0
sma_20,0.009527162779755533,264,0.02026336561651143,False,158.40488448539557,0,0,0,0
dow_cos,0.0035041137430607177,252,0.016332077490245126,False,151.20268444187192,0,0,0,0
med_events_next_24h,0.011456999543621699,242,0.01635880473700959,False,145.20507298033678,1,0,0,1
close_lag_5,0.008587640714131836,201,0.0175650979723715,False,120.60433280201147,0,0,0,0
ema_50,0.010299148997173928,196,0.002144083862361379,False,117.60330415308539,0,0,0,0
close_lag_2,0.008876528945020376,194,0.027666765792624566,False,116.40542963526275,0,0,0,0
close_lag_3,0.00893297481676025,157,0.02835856050784055,False,94.20551574849581,0,0,0,0
ema_10,0.009706118652492133,157,0.0008314286076515295,False,94.20299497845652,0,0,0,0
d1_trend,0.001314090991423716,119,0.07902039061878455,False,71.4082962663593,0,0,1,1
ema_20,0.009383436817091868,115,0.001823829186174257,False,69.00299741396375,0,0,0,0
return_10b,0.010314872459818304,114,0.12471159245519804,False,68.41556562098346,0,0,1,1
med_events_next_4h,0.005475248347842267,113,0.025502700586673165,False,67.80419284456302,0,0,0,0
high_events_next_1h,0.0013982917962546203,103,0.001610404132137763,False,61.800580527952086,0,0,0,0
session_london,0.011366329675880239,75,0.19439901358227574,False,45.02284980026099,1,0,1,2
is_fomc_day,0.001385993399128106,59,0.021431518705367074,False,35.40255894989027,0,0,0,0
session_ny,0.00575726204247257,37,0.2704448892821789,False,22.22877166754096,0,0,1,1
is_nfp_day,0.00037449078441820184,34,0.03180099516261751,False,20.403292446751585,0,0,0,0
med_events_next_1h,0.0013128869549150857,31,0.001610404132137763,False,18.60055490649969,0,0,0,0
session_overlap,0.0023375271886227258,30,0.19940102685889707,False,18.020641360842475,0,0,1,1
session_asian,0.001951048731677093,17,0.09895535801617746,False,10.21048085042112,0,0,1,1
any_event_next_1h,0.0004884983748457003,6,0.013775233834849212,False,3.601524072895938,0,0,0,0
is_boe_day,0.0,0,0.0,False,0.0,0,0,0,0
is_ecb_day,0.0,0,0.0,False,0.0,0,0,0,0
is_snb_day,0.0,0,0.0,False,0.0,0,0,0,0
